Customer_ID,Customer_Name,DeliveryBoy_ID,DeliveryBoy_Name,Route_No,Customer_Status,Month,Year,Billing_Date,Delivery_Days,Daily_Milk_Litre,Total_Morning_Litre,Price_Per_Litre,Opening_Balance,Bill_Amount,Payment_Received,Closing_Balance,Payment_Mode,Payment_Status,Delivery_Type,Commission_Rate,Commission_Amount
C1114,Sanjay Solanki,DB002,Rahul Parmar,14,Active,May,2026,28-05-2026,30,1.5,45,65,193.43,2925,3000.08,118.35,Bank Transfer,Pending,Fixed Salary,0,0
C1114, Sanjay Solanki ,DB002,Rahul Parmar,14,Active,March,2026,31-03-2026,30,1.5,45,65,118.35,2925,2893.41,149.94,Cash,Pending,Fixed Salary,0,0
C1115,Jayesh Desai,DB003,Jignesh Solanki,15,Active,February,2026,26-02-2026,20,2.5,50,60,77.5,3000,2800.14,277.36,UPI,Partial,Commission,4,120
C1115,Jayesh Desai,DB003,Jignesh Solanki,15,Active,June,2026,30-06-2026,26,2.5,65,60,277.36,3900,4047.59,129.77,UPI,Pending,Commission,4,156
C1115,Jayesh Desai,DB003,Jignesh Solanki,15,Active,March,2026,26-03-2026,29,2.5,72.5,60,129.77,4350,4223.88,255.89,UPI,Partial,Commission,4,174
C1115,Jayesh Desai,DB003,Jignesh Solanki,15,Active,April,2026,27-04-2026,27,2.5,67.5,60,255.89,4050,4050.99,254.9,UPI,Partial,Commission,4,162
C1116,Bhavesh Prajapati,DB004,Hardik Chauhan,16,Active,May,2026,25-05-2026,31,1.5,46.5,64,237.26,2976,3149.34,63.92,UPI,Pending,Fixed Salary,0,0
C1116,Bhavesh Prajapati,DB004,Hardik Chauhan,16,Active,March,2026,25-03-2026,30,1.5,45,64,63.92,2880,2741.12,202.8,UPI,Pending,Fixed Salary,0,0
C1116,Bhavesh Prajapati,DB004,Hardik Chauhan,16,Active,January,2026,26-01-2026,31,1.5,46.5,64,202.8,2976,3023.62,155.18,UPI,Pending,Fixed Salary,0,0
C1116,Bhavesh Prajapati,DB004,Hardik Chauhan,16,Active,June,2026,27-06-2026,28,1.5,42,64,155.18,2688,2705.86,137.32,UPI,Pending,Fixed Salary,0,0
C1116,Bhavesh Prajapati,DB004,Hardik Chauhan,16,Active,February,2026,25-02-2026,28,1.5,42,64,137.32,2688,2807.59,17.73,Cash,Partial,Fixed Salary,0,0
C1117,Hitesh Trivedi,DB005,Mehul Joshi,17,Active,March,2026,31-03-2026,31,0.5,15.5,64,11.78,992,765.74,238.04,UPI,Pending,Commission,5,49.6
C1117,Hitesh Trivedi,DB005,Mehul Joshi,17,Active,May,2026,31-05-2026,31,0.5,15.5,64,238.04,992,1068.92,161.12,UPI,Partial,Commission,5,49.6
C1117,Hitesh Trivedi,DB005,Mehul Joshi,17,Active,February,2026,28-02-2026,26,0.5,13,64,161.12,832,984.61,8.51,Bank Transfer,Pending,Commission,5,41.6
C1117,Hitesh Trivedi,DB005,Mehul Joshi,17,Active,January,2026,30-01-2026,30,0.5,15,64,8.51,960,949.59,18.92,Bank Transfer,Pending,Commission,5,48
C1118,Vijay Solanki,DB006,Vishal Rabari,18,Active,February,2026,26-02-2026,28,2,56,58,374.99,3248,3327.11,295.88,UPI,Pending,Fixed Salary,0,0
C1118,Vijay Solanki,DB006,Vishal Rabari,18,Active,January,2026,26-01-2026,30,2,60,58,295.88,3480,3639.69,136.19,Bank Transfer,Pending,Fixed Salary,0,0
C1118,Vijay Solanki,DB006,Vishal Rabari,18,Active,March,2026,26-03-2026,30,2,60,58,136.19,3480,3431.48,184.71,UPI,Pending,Fixed Salary,0,0
C1118,Vijay Solanki,DB006,Vishal Rabari,18,Active,April,2026,28-04-2026,29,2,58,58,184.71,3364,3320.84,227.87,UPI,Partial,Fixed Salary,0,0
C1118,Vijay Solanki,DB006,Vishal Rabari,18,Active,June,2026,27-06-2026,28,2,56,58,227.87,3248,3238.8,237.07,Bank Transfer,Partial,Fixed Salary,0,0
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,June,2026,29-06-2026,22,3,66,62,-137.4,4092,3703.96,250.64,Bank Transfer,Pending,Commission,6,245.52
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,January,2026,27-01-2026,25,3,75,62,250.64,4650,4712.37,188.27,Bank Transfer,Pending,Commission,6,279
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,May,2026,30-05-2026,25,3,75,62,188.27,4650,4806.69,31.58,Bank Transfer,Partial,Commission,6,279
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,February,2026,25-02-2026,22,3,66,62,31.58,4092,3997.27,126.31,Upi,Pending,Commission,6,245.52
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,April,2026,28-04-2026,24,3,72,62,126.31,4464,4558.3,32.01,UPI,Pending,Commission,6,267.84
C1119,Ankit Bhatti,DB007,Karan Gohil,19,Active,March,2026,28-03-2026,26,3,78,62,32.01,4836,4570.84,297.17,Cash,Pending,Commission,6,290.16
C1120,Ankit Solanki,DB001,Amit Patel,20,Active,February,2026,28-02-2026,26,0.5,13,60,-11.82,780,555.12,213.06,Bank Transfer,Pending,Commission,5,39
C1120,Ankit Solanki,DB001,Amit Patel,20,Active,March,2026,26-03-2026,29,0.5,14.5,60,213.06,870,839.5,243.56,Cash,Partial,Commission,5,43.5
C1120,Ankit Solanki,DB001,Amit Patel,20,Active,May,2026,25-05-2026,29,0.5,14.5,60,243.56,870,1080.22,33.34,Bank Transfer,Pending,Commission,5,43.5
C1120,Ankit Solanki,DB001,Amit Patel,20,Active,April,2026,25-04-2026,28,0.5,14,60,33.34,840,629.38,243.96,UPI,Pending,Commission,5,42
C1120,Ankit Solanki,DB001,Amit Patel,20,Active,January,2026,31-01-2026,29,0.5,14.5,60,243.96,870,847.25,266.71,Bank Transfer,Partial,Commission,5,43.5
C1121,Alpesh Joshi,DB002,Rahul Parmar,21,Active,January,2026,29-01-2026,25,2.5,62.5,65,116.49,4062.5,4064.21,114.78,UPI,Partial,Fixed Salary,0,0
C1121,Alpesh Joshi,DB002,Rahul Parmar,21,Active,February,2026,28-02-2026,21,2.5,52.5,65,114.78,3412.5,3243.83,283.45,Cash,Pending,Fixed Salary,0,0
C1121,Alpesh Joshi,DB002,Rahul Parmar,21,Active,May,2026,31-05-2026,29,2.5,72.5,65,283.45,4712.5,4975.68,20.27,Bank Transfer,Partial,Fixed Salary,0,0
C1122,Pravin Patel,DB003,Jignesh Solanki,22,Active,June,2026,25-06-2026,26,3,78,64,242.56,4992,5192.03,42.53,Cash,Pending,Commission,4,199.68
C1122,Pravin Patel,DB003,Jignesh Solanki,22,Active,April,2026,28-04-2026,27,3,81,64,42.53,5184,5154.95,71.58,,Partial,Commission,4,207.36
C1122,Pravin Patel,DB003,Jignesh Solanki,22,Active,May,2026,26-05-2026,27,3,81,64,71.58,5184,5019.16,236.42,UPI,Partial,Commission,4,207.36
C1123,Dharmesh Kansara,DB004,Hardik Chauhan,23,Active,February,2026,28-02-2026,27,0.5,13.5,60,-123.23,810,674.37,12.4,Cash,Partial,Fixed Salary,0,0
C1123,Dharmesh Kansara,DB004,Hardik Chauhan,23,Active,January,2026,26-01-2026,29,0.5,14.5,60,12.4,870,654.55,227.85,Bank Transfer,Partial,Fixed Salary,0,0
C1123,Dharmesh Kansara,DB004,Hardik Chauhan,23,Active,April,2026,25-04-2026,28,0.5,14,60,227.85,840,825.73,242.12,UPI,Pending,Fixed Salary,0,0
C1124,Milan Gohil,DB005,Mehul Joshi,24,Active,May,2026,30-05-2026,31,0.5,15.5,64,-133.66,992,674.5,183.84,Bank Transfer,Partial,Commission,5,49.6
C1124,Milan Gohil,DB005,Mehul Joshi,24,Active,June,2026,28-06-2026,28,0.5,14,64,183.84,896,881.41,198.43,Bank Transfer,Pending,Commission,5,44.8
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,April,2026,30-04-2026,22,2.5,55,58,-136.76,3190,2869.44,183.8,UPI,Pending,Fixed Salary,0,0
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,February,2026,25-02-2026,20,2.5,50,58,183.8,2900,3057.45,26.35,UPI,Partial,Fixed Salary,0,0
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,January,2026,26-01-2026,25,2.5,62.5,58,26.35,3625,3569.15,82.2,Cash,Pending,Fixed Salary,0,0
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,March,2026,25-03-2026,26,2.5,65,58,82.2,3770,3670.27,181.93,Cash,Partial,Fixed Salary,0,0
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,June,2026,29-06-2026,22,2.5,55,58,181.93,3190,3349.43,22.5,UPI,Partial,Fixed Salary,0,0
C1125,Rajesh Thakkar,DB006,Vishal Rabari,25,Active,May,2026,31-05-2026,26,2.5,65,58,22.5,3770,3655.81,136.69,Cash,Partial,Fixed Salary,0,0
C1126,Ramesh Rabari,DB007,Karan Gohil,26,Active,June,2026,29-06-2026,28,0.5,14,58,244.17,812,782.82,273.35,UPI,Partial,Commission,6,48.72
C1126,Ramesh Rabari,DB007,Karan Gohil,26,Active,February,2026,27-02-2026,22,0.5,11,58,,638,778.83,132.52,Bank Transfer,Partial,Commission,6,38.28
C1127,Mitesh Gohil,DB001,Amit Patel,27,Active,February,2026,26-02-2026,26,0.5,13,62,-97.91,806,584.37,123.72,UPI,Pending,Commission,5,40.3
C1127,Mitesh Gohil,DB001,Amit Patel,27,Active,April,2026,26-04-2026,30,0.5,15,62,123.72,930,787.84,265.88,Cash,Partial,Commission,5,46.5
C1127,Mitesh Gohil,DB001,Amit Patel,27,Active,March,2026,25-03-2026,30,0.5,15,62,265.88,930,957.5,238.38,Bank Transfer,Partial,Commission,5,46.5
C1127,Mitesh Gohil,DB001,Amit Patel,27,Active,June,2026,30-06-2026,28,0.5,14,62,238.38,868,858.75,247.63,Cash,Pending,Commission,5,43.4
C1127,Mitesh Gohil,DB001,Amit Patel,27,Active,January,2026,28-01-2026,30,0.5,15,62,247.63,930,1067.49,110.14,Bank Transfer,Partial,Commission,5,46.5
C1128,Darshan Shah,DB002,Rahul Parmar,28,Active,May,2026,28-05-2026,29,0.5,14.5,65,146.12,942.5,816.66,271.96,UPI,Pending,Fixed Salary,0,0
C1128,Darshan Shah,DB002,Rahul Parmar,28,Active,January,2026,29-01-2026,28,0.5,14,65,271.96,910,1146.46,35.5,UPI,Pending,Fixed Salary,0,0
C1128,Darshan Shah,DB002,Rahul Parmar,28,Active,February,2026,28-02-2026,25,0.5,12.5,65,35.5,812.5,798.07,49.93,Bank Transfer,Pending,Fixed Salary,0,0
C1128,Darshan Shah,DB002,Rahul Parmar,28,Active,June,2026,30-06-2026,23,0.5,11.5,65,49.93,747.5,694.91,102.52,,Partial,Fixed Salary,0,0
C1128,Darshan Shah,DB002,Rahul Parmar,28,Active,April,2026,30-04-2026,28,0.5,14,65,102.52,910,949.76,62.76,Cash,Partial,Fixed Salary,0,0
C1129,Ketan Patel,DB003,Jignesh Solanki,29,Active,May,2026,30-05-2026,29,3,87,58,-107.13,5046,4830.42,108.45,,Partial,Commission,4,201.84
C1129,Ketan Patel,DB003,Jignesh Solanki,29,Active,January,2026,31-01-2026,30,3,90,58,108.45,5220,5133.93,194.52,Bank Transfer,Pending,Commission,4,208.8
C1130,Tushar Rathod,DB004,Hardik Chauhan,30,Active,April,2026,28-04-2026,29,1.5,43.5,58,74.92,2523,2501.11,96.81,UPI,Partial,Fixed Salary,0,0
C1130,Tushar Rathod,DB004,Hardik Chauhan,30,Active,January,2026,30-01-2026,29,1.5,43.5,58,96.81,2523,2587.84,31.97,UPI,Pending,Fixed Salary,0,0
C1130,Tushar Rathod,DB004,Hardik Chauhan,30,Active,June,2026,25-06-2026,29,1.5,43.5,58,,2523,2471.68,83.29,UPI,Partial,Fixed Salary,0,0
C1131,Harshad Kansara,DB005,Mehul Joshi,31,Active,February,2026,27-02-2026,20,3,60,60,21.58,3600,3370.52,251.06,UPI,Pending,Commission,5,180
C1131,Harshad Kansara,DB005,Mehul Joshi,31,Active,January,2026,25-01-2026,28,3,84,60,251.06,5040,5264.38,26.68,Bank Transfer,Partial,Commission,5,252
C1131,Harshad Kansara,DB005,Mehul Joshi,31,Active,June,2026,27-06-2026,22,3,66,60,26.68,3960,3897.91,88.77,Cash,Partial,Commission,5,198
C1131,Harshad Kansara,DB005,Mehul Joshi,31,Active,April,2026,27-04-2026,24,3,72,60,88.77,4320,4246.12,162.65,UPI,Partial,Commission,5,216
C1132,Ajay Vyas,DB006,Vishal Rabari,32,Active,February,2026,26-02-2026,27,1.5,40.5,62,137.68,2511,2420.44,228.24,UPI,Partial,Fixed Salary,0,0
C1132,Ajay Vyas,DB006,Vishal Rabari,32,Active,June,2026,30-06-2026,28,1.5,42,62,228.24,2604,2603.45,228.79,Cash,Partial,Fixed Salary,0,0
C1133,Pravin Parmar,DB007,Karan Gohil,33,Active,February,2026,28-02-2026,27,0.5,13.5,62,215,837,905.77,146.23,UPI,Pending,Commission,6,50.22
C1133,Pravin Parmar,DB007,Karan Gohil,33,Active,March,2026,26-03-2026,29,0.5,14.5,62,146.23,899,923.82,121.41,Cash,Pending,Commission,6,53.94
C1133,Pravin Parmar,DB007,Karan Gohil,33,Active,January,2026,26-01-2026,29,0.5,14.5,62,121.41,899,892.66,127.75,UPI,Partial,Commission,6,53.94
C1133,Pravin Parmar,DB007,Karan Gohil,33,Active,June,2026,26-06-2026,28,0.5,14,62,127.75,868,915.92,79.83,Cash,Pending,Commission,6,52.08
C1134,Mitesh Trivedi,DB001,Amit Patel,34,Inactive,May,2026,26-05-2026,29,0.5,14.5,65,-27.68,942.5,896.85,17.97,Cash,Partial,Commission,5,47.12
C1134,Mitesh Trivedi,DB001,Amit Patel,34,Inactive,June,2026,25-06-2026,30,0.5,15,65,17.97,975,941.78,51.19,Cash,Partial,Commission,5,48.75
C1134,Mitesh Trivedi,DB001,Amit Patel,34,Inactive,April,2026,30-04-2026,28,0.5,14,65,51.19,910,817.99,143.2,Cash,Pending,Commission,5,45.5
C1135,Jatin Gohil,DB002,Rahul Parmar,35,Active,January,2026,30-01-2026,30,3,90,64,-37.07,5760,5668.94,53.99,UPI,Partial,Fixed Salary,0,0
C1135,Jatin Gohil,DB002,Rahul Parmar,35,Active,June,2026,28-06-2026,29,3,87,64,53.99,5568,5415.92,206.07,UPI,Partial,Fixed Salary,0,0
C1135,Jatin Gohil,DB002,Rahul Parmar,35,Active,April,2026,26-04-2026,30,3,90,64,206.07,5760,5784.59,181.48,Bank Transfer,Pending,Fixed Salary,0,0
C1135,Jatin Gohil,DB002,Rahul Parmar,35,Active,February,2026,27-02-2026,27,3,81,64,181.48,5184,5124.39,241.09,Cash,Partial,Fixed Salary,0,0
C1136,Piyush Gohil,DB003,Jignesh Solanki,36,Active,April,2026,27-04-2026,28,3,84,60,178.88,5040,5133.33,85.55,UPI,Partial,Commission,4,201.6
C1136,Piyush Gohil,DB003,Jignesh Solanki,36,Active,February,2026,28-02-2026,28,3,84,60,85.55,5040,5031.34,94.21,UPI,Partial,Commission,4,201.6
C1137,Mitesh Rathod,DB004,Hardik Chauhan,37,Active,April,2026,30-04-2026,30,0.5,15,60,116.32,900,760.34,255.98,Bank Transfer,Pending,Fixed Salary,0,0
C1137,Mitesh Rathod,DB004,Hardik Chauhan,37,Active,March,2026,31-03-2026,29,0.5,14.5,60,255.98,870,939.61,186.37,UPI,Partial,Fixed Salary,0,0
C1138,Hitesh Vekariya,DB005,Mehul Joshi,38,Active,January,2026,31-01-2026,30,2,60,62,386.22,3720,3905.62,200.6,UPI,Pending,Commission,5,186
C1138,Hitesh Vekariya,DB005,Mehul Joshi,38,Active,April,2026,29-04-2026,28,2,56,62,200.6,3472,3601.07,71.53,UPI,Partial,Commission,5,173.6
C1138,Hitesh Vekariya,DB005,Mehul Joshi,38,Active,February,2026,26-02-2026,27,2,54,62,71.53,3348,3237.54,181.99,Cash,Pending,Commission,5,167.4
C1138,Hitesh Vekariya,DB005,Mehul Joshi,38,Active,May,2026,28-05-2026,30,2,60,62,181.99,3720,3829.86,72.13,UPI,Pending,Commission,5,186
C1139,Ramesh Gohil,DB006,Vishal Rabari,39,Active,February,2026,28-02-2026,27,2.5,67.5,60,26.67,4050,4026.42,50.25,Bank Transfer,Pending,Fixed Salary,0,0
C1139,Ramesh Gohil,DB006,Vishal Rabari,39,Active,June,2026,26-06-2026,,2.5,72.5,60,50.25,4350,4133.74,266.51,UPI,Partial,Fixed Salary,0,0
C1140,Hitesh Gohil,DB007,Karan Gohil,40,Inactive,January,2026,28-01-2026,29,3,87,62,-121.63,5394,5185.68,86.69,UPI,Partial,Commission,6,323.64
C1140,Hitesh Gohil,DB007,Karan Gohil,40,Inactive,March,2026,28-03-2026,29,3,87,62,86.69,5394,5321.88,158.81,Cash,Partial,Commission,6,323.64
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,May,2026,28-05-2026,24,2.5,60,65,53.26,3900,3695.43,257.83,Cash,Partial,Commission,5,195
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,February,2026,25-02-2026,22,2.5,55,65,257.83,3575,3545.94,286.89,Cash,Partial,Commission,5,178.75
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,April,2026,25-04-2026,26,2.5,65,65,286.89,4225,4307.17,204.72,UPI,Pending,Commission,5,211.25
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,January,2026,28-01-2026,26,2.5,65,65,204.72,4225,4287.12,142.6,Bank Transfer,Partial,Commission,5,211.25
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,June,2026,25-06-2026,24,2.5,60,65,142.6,3900,3806.89,235.71,UPI,Pending,Commission,5,195
C1141,Jayesh Soni,DB001,Amit Patel,41,Active,March,2026,30-03-2026,24,2.5,60,65,235.71,3900,3972.95,162.76,Cash,Partial,Commission,5,195
C1142,Bharat Chauhan,DB002,Rahul Parmar,42,Active,February,2026,28-02-2026,20,2,40,62,271.78,2480,2741.08,10.7,,Pending,Fixed Salary,0,0
C1142,Bharat Chauhan,DB002,Rahul Parmar,42,Active,June,2026,27-06-2026,27,2,54,62,10.7,3348,3335.36,23.34,Bank Transfer,Pending,Fixed Salary,0,0
C1142,Bharat Chauhan,DB002,Rahul Parmar,42,,March,2026,27-03-2026,27,2,54,62,23.34,3348,3208.46,162.88,Cash,Pending,Fixed Salary,0,0
C1143,Rajesh Rabari,DB003,Jignesh Solanki,43,Active,April,2026,30-04-2026,30,3,90,64,221.78,5760,5751.75,230.03,Bank Transfer,paid,Commission,4,230.4
C1143,Rajesh Rabari,DB003,Jignesh Solanki,43,Active,March,2026,31-03-2026,29,3,87,64,230.03,5568,5586.56,211.47,UPI,Pending,Commission,4,222.72
C1143,Rajesh Rabari,DB003,Jignesh Solanki,43,Active,January,2026,29-01-2026,30,3,90,64,211.47,5760,,194.62,UPI,Partial,Commission,4,230.4
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,April,2026,26-04-2026,28,0.5,14,65,-141.75,910,742.52,25.73,UPI,Partial,Fixed Salary,0,0
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,May,2026,25-05-2026,29,0.5,14.5,65,25.73,942.5,915.87,52.36,Bank Transfer,Partial,Fixed Salary,0,0
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,March,2026,26-03-2026,29,0.5,14.5,65,52.36,942.5,960.59,34.27,UPI,Partial,Fixed Salary,0,0
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,January,2026,27-01-2026,30,0.5,15,65,34.27,975,908.66,100.61,Bank Transfer,Pending,Fixed Salary,0,0
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,June,2026,27-06-2026,29,0.5,14.5,65,100.61,942.5,917.89,125.22,Cash,Pending,Fixed Salary,0,0
C1144,Bharat Mehta,DB004,Hardik Chauhan,44,Active,February,2026,27-02-2026,26,0.5,13,65,125.22,845,692.05,278.17,Cash,Partial,Fixed Salary,0,0
C1145,Bhavesh Vyas,DB005,Mehul Joshi,45,Active,March,2026,31-03-2026,24,0.5,12,65,-5.38,780,593.07,181.55,Bank Transfer,Partial,Commission,5,39
C1145,Bhavesh Vyas,DB005,Mehul Joshi,45,Active,May,2026,27-05-2026,24,0.5,12,65,181.55,780,709.87,251.68,Cash,Pending,Commission,5,39
C1145,Bhavesh Vyas,DB005,Mehul Joshi,45,Active,April,2026,25-04-2026,27,0.5,13.5,65,251.68,877.5,1124.19,4.99,Cash,Paid,Commission,5,43.88
C1145,Bhavesh Vyas,DB005,Mehul Joshi,45,Active,January,2026,26-01-2026,29,0.5,14.5,65,4.99,942.5,805.75,141.74,UPI,Partial,Commission,5,47.12
C1146,Mukesh Rabari,DB006,Vishal Rabari,46,Active,June,2026,29-06-2026,26,2,52,64,-22.82,3328,3174.54,130.64,upi,Partial,Fixed Salary,0,0
C1146,Mukesh Rabari,DB006,Vishal Rabari,46,Active,April,2026,26-04-2026,23,2,46,64,130.64,2944,3042.27,32.37,Bank Transfer,Pending,Fixed Salary,0,0
C1147,Jatin Bhatti,DB007,Karan Gohil,47,Active,January,2026,26-01-2026,31,2,62,65,32.52,4030,4055.47,7.05,Bank Transfer,Pending,Commission,6,241.8
C1147,Jatin Bhatti,DB007,Karan Gohil,47,Active,February,2026,26-02-2026,28,2,56,65,7.05,3640,3431.69,215.36,Cash,Partial,Commission,6,218.4
C1148,Krunal Chauhan,DB001,Amit Patel,48,Active,February,2026,28-02-2026,26,3,78,62,-77.82,4836,4656.51,101.67,Bank Transfer,Pending,Commission,5,241.8
C1148,Krunal Chauhan,DB001,Amit Patel,48,Active,April,2026,29-04-2026,24,3,72,62,101.67,4464,4408.8,156.87,Cash,Partial,Commission,5,223.2
C1149,Jatin Shah,DB002,Rahul Parmar,49,Active,June,2026,30-06-2026,28,0.5,14,62,-20.01,868,788.68,59.31,UPI,Pending,Fixed Salary,0,0
C1149,Jatin Shah,DB002,Rahul Parmar,49,Active,February,2026,25-02-2026,28,0.5,14,62,59.31,868,784.37,142.94,Cash,Partial,Fixed Salary,0,0
C1149,Jatin Shah,DB002,Rahul Parmar,49,Active,April,2026,28-04-2026,30,0.5,15,62,142.94,930,1051.92,21.02,Cash,Pending,Fixed Salary,0,0
C1150,Nikunj Bhatti,DB003,Jignesh Solanki,50,Active,June,2026,30-06-2026,30,1,30,65,318.76,1950,2253.44,15.32,Cash,Partial,Commission,4,78
C1150,Nikunj Bhatti,DB003,Jignesh Solanki,50,Active,March,2026,25-03-2026,30,1,30,65,15.32,1950,1925.4,39.92,Bank Transfer,Partial,Commission,4,78
C1150,Nikunj Bhatti,DB003,Jignesh Solanki,50,Active,April,2026,30-04-2026,29,1,29,65,39.92,1885,1719.7,205.22,UPI,Pending,Commission,4,75.4
C1150,Nikunj Bhatti,DB003,Jignesh Solanki,50,Active,May,2026,28-05-2026,29,1,29,65,205.22,1885,1834.49,255.73,Bank Transfer,Pending,Commission,4,75.4
C1150,Nikunj Bhatti,DB003,Jignesh Solanki,50,Active,February,2026,25-02-2026,28,1,28,65,255.73,1820,2050.02,25.71,Cash,Partial,Commission,4,72.8
C1151,Jatin Soni,DB004,Hardik Chauhan,1,Active,May,2026,30-05-2026,29,2.5,72.5,60,-111.15,4350,4166.95,71.9,Cash,Pending,Fixed Salary,0,0
C1151,Jatin Soni,DB004,Hardik Chauhan,1,Active,June,2026,29-06-2026,29,2.5,72.5,60,71.9,4350,4313.17,108.73,UPI,Pending,Fixed Salary,0,0
C1151,Jatin Soni,DB004,Hardik Chauhan,1,Active,April,2026,28-04-2026,28,2.5,70,60,108.73,4200,4281.22,27.51,Bank Transfer,Pending,Fixed Salary,0,0
C1152,Rajesh Rathod,DB005,Mehul Joshi,2,Active,June,2026,26-06-2026,25,2.5,62.5,60,267.32,3750,3985.22,32.1,Bank Transfer,Pending,Commission,5,187.5
C1152,Rajesh Rathod,DB005,Mehul Joshi,2,Active,February,2026,27-02-2026,20,2.5,50,60,32.1,3000,2955.55,76.55,Cash,Partial,Commission,5,150
C1152,Rajesh Rathod,DB005,Mehul Joshi,2,Active,May,2026,30-05-2026,25,2.5,62.5,60,76.55,3750,3774.71,51.84,Bank Transfer,Pending,Commission,5,187.5
C1152,Rajesh Rathod,DB005,Mehul Joshi,2,Active,March,2026,31-03-2026,24,2.5,60,60,51.84,3600,3453.94,197.9,UPI,Partial,Commission,5,180
C1152,Rajesh Rathod,DB005,Mehul Joshi,2,Active,January,2026,29-01-2026,24,2.5,60,60,197.9,3600,3625.43,172.47,UPI,Pending,Commission,5,180
C1153,Harshad Rathod,DB006,Vishal Rabari,3,Active,March,2026,26-03-2026,30,1.5,45,58,24.78,2610,2516.46,118.32,Cash,Partial,Fixed Salary,0,0
C1153,Harshad Rathod,DB006,Vishal Rabari,3,Active,June,2026,30-06-2026,28,1.5,42,58,118.32,2436,2281.46,272.86,Cash,Partial,Fixed Salary,0,0
C1153,Harshad Rathod,DB006,Vishal Rabari,3,Active,May,2026,31-05-2026,29,1.5,43.5,58,272.86,2523,2498.67,297.19,Bank Transfer,Partial,Fixed Salary,0,0
C1153,Harshad Rathod,DB006,Vishal Rabari,3,Active,April,2026,28-04-2026,28,1.5,42,58,297.19,2436,2489.29,243.9,Cash,Pending,Fixed Salary,0,0
C1154,Chirag Soni,DB007,Karan Gohil,4,Active,March,2026,31-03-2026,30,1,30,62,242.29,1860,1838.64,263.65,UPI,Partial,Commission,6,111.6
C1154,Chirag Soni,DB007,Karan Gohil,4,Active,February,2026,28-02-2026,28,1,28,62,263.65,1736,,293.75,Cash,Pending,Commission,6,104.16
C1155,Bhavesh Bhatti,DB001,Amit Patel,5,Active,January,2026,27-01-2026,29,3,87,60,-12.86,5220,,270.91,UPI,Partial,Commission,5,261
C1155,Bhavesh Bhatti,DB001,Amit Patel,5,Active,March,2026,26-03-2026,29,3,87,60,270.91,5220,5306.39,184.52,Cash,Partial,Commission,5,261
C1156,Pravin Trivedi,DB002,Rahul Parmar,6,Active,June,2026,29-06-2026,24,1.5,36,64,374.74,2304,2458.62,220.12,Cash,Pending,Fixed Salary,0,0
C1156,Pravin Trivedi,DB002,Rahul Parmar,6,Active,May,2026,28-05-2026,23,1.5,34.5,64,220.12,2208,2248.15,179.97,Bank Transfer,Partial,Fixed Salary,0,0
C1156,Pravin Trivedi,DB002,Rahul Parmar,6,Active,April,2026,26-04-2026,25,1.5,37.5,64,179.97,2400,2455.05,124.92,,Partial,Fixed Salary,0,0
C1156,Pravin Trivedi,DB002,Rahul Parmar,6,Active,February,2026,25-02-2026,21,1.5,31.5,64,124.92,2016,2032.21,108.71,Cash,Partial,Fixed Salary,0,0
C1157,Nilesh Mehta,DB003,Jignesh Solanki,7,Active,February,2026,25-02-2026,27,2,54,65,-77.96,3510,3185.92,246.12,Bank Transfer,Pending,Commission,4,140.4
C1157,Nilesh Mehta,DB003,Jignesh Solanki,7,Active,May,2026,26-05-2026,29,2,58,65,246.12,3770,3777.95,238.17,Bank Transfer,paid,Commission,4,150.8
C1158,Darshan Solanki,DB004,Hardik Chauhan,8,Active,February,2026,26-02-2026,27,1,27,64,240.42,1728,1804.36,164.06,Bank Transfer,Partial,Fixed Salary,0,0
C1158,Darshan Solanki,DB004,Hardik Chauhan,8,Active,March,2026,26-03-2026,31,1,31,64,164.06,1984,1861.06,287,Bank Transfer,Partial,Fixed Salary,0,0
C1158,Darshan Solanki,DB004,Hardik Chauhan,8,Active,May,2026,31-05-2026,29,1,29,64,287,1856,1869.94,273.06,Bank Transfer,Partial,Fixed Salary,0,0
C1158,Darshan Solanki,DB004,Hardik Chauhan,8,Active,June,2026,29-06-2026,30,1,30,64,273.06,1920,2084.55,108.51,UPI,PAID,Fixed Salary,0,0
